Booking_ID,room_type_reserved,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests
INN27321,Room_Type 6,Online,0,0,0,0
INN27322,Room_Type 1,Offline,0,0,0,0
INN27323,Room_Type 1,Offline,0,0,0,0
INN27324,Room_Type 1,Online,0,0,0,1
INN27325,Room_Type 1,Online,0,0,0,1
INN27326,Room_Type 1,Offline,0,0,0,0
INN27327,Room_Type 1,Online,0,0,0,1
INN27328,Room_Type 4,Offline,0,0,0,1
INN27329,Room_Type 6,Online,0,0,0,0
INN27330,Room_Type 1,Offline,0,0,0,0
INN27331,Room_Type 1,Offline,0,0,0,1
INN27332,Room_Type 1,Offline,0,0,0,0
INN27333,Room_Type 1,Corporate,0,0,0,0
INN27334,Room_Type 4,Online,0,0,0,1
INN27335,Room_Type 1,Offline,0,0,0,0
INN27336,Room_Type 1,Offline,0,0,0,0
INN27337,Room_Type 1,Online,0,0,0,1
INN27338,Room_Type 1,Online,0,0,0,0
INN27339,Room_Type 4,Online,0,0,0,1
INN27340,Room_Type 1,Offline,0,0,0,0
INN27341,Room_Type 1,Online,0,0,0,1
INN27342,Room_Type 4,Offline,0,0,0,1
INN27343,Room_Type 1,Offline,0,0,0,0
INN27344,Room_Type 1,Online,0,0,0,1
INN27345,Room_Type 1,Offline,0,0,0,0
INN27346,Room_Type 1,Online,0,0,0,0
INN27347,Room_Type 1,Online,0,0,0,1
INN27348,Room_Type 1,Complementary,0,0,0,0
INN27349,Room_Type 1,Aviation,0,0,0,0
INN27350,Room_Type 1,Offline,0,0,0,0
INN27351,Room_Type 1,Online,0,0,0,1
INN27352,Room_Type 1,Online,0,0,0,2
INN27353,Room_Type 4,Online,0,0,0,0
INN27354,Room_Type 4,Online,0,0,0,3
INN27355,Room_Type 1,Online,0,0,0,0
INN27356,Room_Type 1,Online,0,0,0,0
INN27357,Room_Type 1,Corporate,0,0,0,0
INN27358,Room_Type 1,Online,0,0,0,1
INN27359,Room_Type 1,Corporate,1,0,1,1
INN27360,Room_Type 1,Online,0,0,0,0
INN27361,Room_Type 1,Offline,0,0,0,0
INN27362,Room_Type 1,Offline,0,0,0,0
INN27363,Room_Type 1,Online,0,0,0,0
INN27364,Room_Type 4,Online,0,0,0,0
INN27365,Room_Type 4,Online,0,0,0,0
INN27366,Room_Type 1,Offline,0,0,0,0
INN27367,Room_Type 1,Offline,0,0,0,0
INN27368,Room_Type 1,Online,0,0,0,0
INN27369,Room_Type 1,Online,0,0,0,0
INN27370,Room_Type 4,Complementary,0,0,0,1
INN27371,Room_Type 4,Online,0,0,0,2
INN27372,Room_Type 1,Corporate,1,0,7,1
INN27373,Room_Type 5,Online,0,0,0,0
INN27374,Room_Type 1,Offline,0,0,0,1
INN27375,Room_Type 1,Offline,0,0,0,0
INN27376,Room_Type 1,Offline,0,0,0,0
INN27377,Room_Type 2,Online,0,0,0,1
INN27378,Room_Type 4,Online,0,0,0,1
INN27379,Room_Type 2,Online,0,0,0,0
INN27380,Room_Type 1,Offline,0,0,0,0
INN27381,Room_Type 1,Offline,0,0,0,0
INN27382,Room_Type 1,Online,0,0,0,1
INN27383,Room_Type 6,Online,0,0,0,0
INN27384,Room_Type 1,Online,0,0,0,0
INN27385,Room_Type 6,Online,0,0,0,3
INN27386,Room_Type 1,Offline,0,0,0,0
INN27387,Room_Type 1,Online,0,0,0,0
INN27388,Room_Type 4,Online,0,0,0,0
INN27389,Room_Type 1,Online,1,0,1,0
INN27390,Room_Type 1,Online,0,0,0,1
INN27391,Room_Type 1,Offline,0,0,0,0
INN27392,Room_Type 6,Online,0,0,0,0
INN27393,Room_Type 4,Online,0,0,0,1
INN27394,Room_Type 1,Online,0,0,0,1
INN27395,Room_Type 1,Online,0,0,0,0
INN27396,Room_Type 1,Online,0,0,0,0
INN27397,Room_Type 1,Online,0,0,0,0
INN27398,Room_Type 4,Online,0,0,0,0
INN27399,Room_Type 1,Offline,0,0,0,0
INN27400,Room_Type 1,Online,0,0,0,0
INN27401,Room_Type 1,Online,0,0,0,4
INN27402,Room_Type 1,Online,0,0,0,0
INN27403,Room_Type 1,Online,0,0,0,0
INN27404,Room_Type 1,Online,0,0,0,5
INN27405,Room_Type 1,Corporate,0,0,0,0
INN27406,Room_Type 1,Online,0,0,0,0
INN27407,Room_Type 4,Offline,0,0,0,1
INN27408,Room_Type 4,Online,0,0,0,1
INN27409,Room_Type 1,Offline,0,0,0,0
INN27410,Room_Type 4,Online,0,0,0,0
INN27411,Room_Type 1,Online,0,0,0,1
INN27412,Room_Type 4,Online,0,0,0,2
INN27413,Room_Type 1,Offline,0,0,0,0
INN27414,Room_Type 1,Offline,0,0,0,0
INN27415,Room_Type 1,Corporate,0,0,0,0
INN27416,Room_Type 1,Corporate,0,0,0,0
INN27417,Room_Type 1,Offline,0,0,0,0
INN27418,Room_Type 1,Offline,0,0,0,0
INN27419,Room_Type 1,Offline,0,0,0,0
INN27420,Room_Type 1,Offline,0,0,0,0
INN27421,Room_Type 1,Online,0,0,0,0
INN27422,Room_Type 1,Online,0,0,0,0
INN27423,Room_Type 6,Online,0,0,0,2
INN27424,Room_Type 7,Online,0,0,0,1
INN27425,Room_Type 1,Offline,0,0,0,0
INN27426,Room_Type 4,Online,0,0,0,0
INN27427,Room_Type 1,Online,0,0,0,2
INN27428,Room_Type 5,Offline,0,0,0,0
INN27429,Room_Type 4,Offline,0,0,0,0
INN27430,Room_Type 1,Corporate,1,2,12,0
INN27431,Room_Type 1,Online,0,0,0,1
INN27432,Room_Type 1,Online,0,0,0,1
INN27433,Room_Type 1,Offline,0,0,0,0
INN27434,Room_Type 1,Online,0,0,0,0
INN27435,Room_Type 1,Offline,0,0,0,0
INN27436,Room_Type 1,Online,0,0,0,0
INN27437,Room_Type 1,Online,0,0,0,0
INN27438,Room_Type 1,Corporate,0,0,0,1
INN27439,Room_Type 1,Online,0,0,0,0
INN27440,Room_Type 1,Online,0,0,0,1
INN27441,Room_Type 1,Online,0,0,0,2
INN27442,Room_Type 4,Online,0,0,0,1
INN27443,Room_Type 1,Offline,0,0,0,0
INN27444,Room_Type 1,Offline,1,1,0,0
INN27445,Room_Type 4,Online,0,0,0,0
INN27446,Room_Type 1,Online,0,0,0,0
INN27447,Room_Type 1,Online,0,0,0,0
INN27448,Room_Type 1,Offline,0,0,0,0
INN27449,Room_Type 1,Offline,0,0,0,0
INN27450,Room_Type 1,Offline,0,0,0,0
INN27451,Room_Type 1,Online,0,0,0,0
INN27452,Room_Type 1,Online,0,0,0,1
INN27453,Room_Type 1,Offline,0,0,0,0
INN27454,Room_Type 1,Online,0,0,0,2
INN27455,Room_Type 1,Online,0,0,0,1
INN27456,Room_Type 1,Online,0,0,0,1
INN27457,Room_Type 1,Offline,0,0,0,0
INN27458,Room_Type 1,Offline,0,0,0,0
INN27459,Room_Type 1,Online,0,0,0,0
INN27460,Room_Type 1,Online,0,0,0,1
INN27461,Room_Type 1,Online,0,0,0,3
INN27462,Room_Type 1,Online,0,0,0,2
INN27463,Room_Type 1,Online,0,0,0,1
INN27464,Room_Type 1,Online,0,0,0,0
INN27465,Room_Type 1,Online,0,0,0,1
INN27466,Room_Type 1,Offline,0,0,0,0
INN27467,Room_Type 1,Online,0,0,0,0
INN27468,Room_Type 1,Online,0,0,0,1
INN27469,Room_Type 1,Online,0,0,0,1
INN27470,Room_Type 1,Online,0,0,0,1
INN27471,Room_Type 4,Online,0,0,0,1
INN27472,Room_Type 1,Online,0,0,0,2
INN27473,Room_Type 1,Offline,0,0,0,1
INN27474,Room_Type 1,Online,0,0,0,0
INN27475,Room_Type 1,Offline,0,0,0,0
INN27476,Room_Type 1,Offline,0,0,0,0
INN27477,Room_Type 1,Online,0,0,0,2
INN27478,Room_Type 1,Online,0,0,0,1
INN27479,Room_Type 1,Offline,0,0,0,0
INN27480,Room_Type 1,Corporate,1,0,9,1
INN27481,Room_Type 6,Online,0,0,0,2
INN27482,Room_Type 1,Online,0,0,0,0
INN27483,Room_Type 1,Online,0,0,0,0
INN27484,Room_Type 1,Offline,0,0,0,0
INN27485,Room_Type 1,Offline,0,0,0,0
INN27486,Room_Type 4,Online,0,0,0,2
INN27487,Room_Type 1,Online,0,0,0,1
INN27488,Room_Type 1,Offline,0,0,0,0
INN27489,Room_Type 1,Offline,0,0,0,0
INN27490,Room_Type 1,Online,0,0,0,1
INN27491,Room_Type 1,Corporate,0,0,0,0
INN27492,Room_Type 1,Online,0,0,0,0
INN27493,Room_Type 6,Online,0,0,0,2
INN27494,Room_Type 1,Corporate,1,2,9,0
INN27495,Room_Type 5,Corporate,0,0,0,0
INN27496,Room_Type 4,Online,0,0,0,0
INN27497,Room_Type 1,Offline,0,0,0,0
INN27498,Room_Type 1,Online,0,0,0,0
INN27499,Room_Type 1,Offline,0,0,0,0
INN27500,Room_Type 4,Online,1,11,1,1
INN27501,Room_Type 4,Online,0,0,0,1
INN27502,Room_Type 1,Offline,0,0,0,0
INN27503,Room_Type 7,Online,0,0,0,1
INN27504,Room_Type 1,Offline,0,0,0,0
INN27505,Room_Type 1,Online,0,0,0,2
INN27506,Room_Type 1,Online,0,0,0,1
INN27507,Room_Type 1,Offline,0,0,0,0
INN27508,Room_Type 1,Online,0,0,0,1
INN27509,Room_Type 1,Offline,0,0,0,0
INN27510,Room_Type 1,Online,0,0,0,1
INN27511,Room_Type 1,Online,0,0,0,2
INN27512,Room_Type 1,Offline,0,0,0,0
INN27513,Room_Type 1,Online,0,0,0,0
INN27514,Room_Type 1,Online,0,0,0,1
INN27515,Room_Type 4,Online,0,0,0,1
INN27516,Room_Type 1,Online,0,0,0,0
INN27517,Room_Type 4,Online,0,0,0,2
INN27518,Room_Type 4,Online,0,0,0,1
INN27519,Room_Type 1,Offline,0,0,0,0
INN27520,Room_Type 1,Online,0,0,0,0
INN27521,Room_Type 1,Online,0,0,0,2
INN27522,Room_Type 1,Online,0,0,0,1
INN27523,Room_Type 1,Offline,0,0,0,2
INN27524,Room_Type 1,Offline,0,0,0,0
INN27525,Room_Type 1,Online,0,0,0,0
INN27526,Room_Type 1,Online,0,0,0,1
INN27527,Room_Type 1,Online,0,0,0,1
INN27528,Room_Type 1,Online,0,0,0,0
INN27529,Room_Type 1,Online,0,0,0,1
INN27530,Room_Type 2,Online,0,0,0,0
INN27531,Room_Type 4,Online,0,0,0,2
INN27532,Room_Type 4,Online,0,0,0,1
INN27533,Room_Type 4,Offline,0,0,0,0
INN27534,Room_Type 1,Online,0,0,0,0
INN27535,Room_Type 4,Online,0,0,0,1
INN27536,Room_Type 1,Online,0,0,0,0
INN27537,Room_Type 1,Corporate,1,1,1,0
INN27538,Room_Type 1,Online,0,0,0,1
INN27539,Room_Type 4,Online,0,0,0,2
INN27540,Room_Type 1,Online,0,0,0,0
INN27541,Room_Type 1,Online,0,0,0,1
INN27542,Room_Type 1,Offline,0,0,0,0
INN27543,Room_Type 1,Online,0,0,0,1
INN27544,Room_Type 1,Online,0,0,0,1
INN27545,Room_Type 4,Online,0,0,0,2
INN27546,Room_Type 1,Online,0,0,0,0
INN27547,Room_Type 1,Online,0,0,0,1
INN27548,Room_Type 1,Offline,0,0,0,0
INN27549,Room_Type 1,Online,0,0,0,3
INN27550,Room_Type 4,Online,0,0,0,1
INN27551,Room_Type 1,Corporate,0,0,0,0
INN27552,Room_Type 1,Offline,0,0,0,0
INN27553,Room_Type 1,Offline,0,0,0,1
INN27554,Room_Type 1,Corporate,0,0,0,0
INN27555,Room_Type 4,Online,0,0,0,2
INN27556,Room_Type 1,Offline,0,0,0,0
INN27557,Room_Type 1,Online,0,0,0,1
INN27558,Room_Type 1,Offline,0,0,0,0
INN27559,Room_Type 1,Complementary,0,0,0,1
INN27560,Room_Type 1,Corporate,1,0,10,1
INN27561,Room_Type 6,Online,0,0,0,0
INN27562,Room_Type 1,Online,0,0,0,0
INN27563,Room_Type 1,Online,0,0,0,3
INN27564,Room_Type 1,Online,0,0,0,0
INN27565,Room_Type 1,Offline,0,0,0,0
INN27566,Room_Type 1,Offline,0,0,0,2
INN27567,Room_Type 1,Offline,0,0,0,0
INN27568,Room_Type 1,Online,0,0,0,0
INN27569,Room_Type 4,Online,0,0,0,0
INN27570,Room_Type 1,Offline,0,0,0,1
INN27571,Room_Type 1,Online,0,0,0,1
INN27572,Room_Type 1,Offline,0,0,0,1
INN27573,Room_Type 1,Online,0,0,0,1
INN27574,Room_Type 1,Online,0,0,0,0
INN27575,Room_Type 1,Offline,0,0,0,1
INN27576,Room_Type 1,Offline,0,0,0,0
INN27577,Room_Type 4,Online,0,0,0,1
INN27578,Room_Type 1,Offline,0,0,0,0
INN27579,Room_Type 1,Offline,0,0,0,0
INN27580,Room_Type 1,Online,0,0,0,1
INN27581,Room_Type 1,Corporate,0,0,0,1
INN27582,Room_Type 1,Online,0,0,0,1
INN27583,Room_Type 1,Online,0,0,0,0
INN27584,Room_Type 1,Offline,0,0,0,0
INN27585,Room_Type 1,Online,0,0,0,0
INN27586,Room_Type 2,Online,0,0,0,2
INN27587,Room_Type 1,Offline,0,0,0,0
INN27588,Room_Type 1,Online,0,0,0,1
INN27589,Room_Type 1,Offline,0,0,0,1
INN27590,Room_Type 1,Corporate,0,0,0,0
INN27591,Room_Type 4,Online,0,0,0,1
INN27592,Room_Type 1,Corporate,1,0,6,0
INN27593,Room_Type 1,Online,0,0,0,1
INN27594,Room_Type 4,Online,0,0,0,1
INN27595,Room_Type 1,Online,0,0,0,0
INN27596,Room_Type 1,Offline,0,0,0,0
INN27597,Room_Type 1,Offline,0,0,0,0
INN27598,Room_Type 1,Online,0,0,0,1
INN27599,Room_Type 1,Offline,0,0,0,0
INN27600,Room_Type 1,Offline,0,0,0,0
INN27601,Room_Type 4,Online,0,0,0,0
INN27602,Room_Type 4,Online,0,0,0,0
INN27603,Room_Type 1,Online,0,0,0,2
INN27604,Room_Type 1,Online,0,0,0,1
INN27605,Room_Type 1,Corporate,0,0,0,0
INN27606,Room_Type 1,Online,0,0,0,2
INN27607,Room_Type 1,Corporate,1,0,7,0
INN27608,Room_Type 1,Online,0,0,0,1
INN27609,Room_Type 1,Online,0,0,0,1
INN27610,Room_Type 1,Online,0,0,0,0
INN27611,Room_Type 1,Offline,0,0,0,0
INN27612,Room_Type 1,Online,0,0,0,1
INN27613,Room_Type 1,Online,0,0,0,2
INN27614,Room_Type 1,Online,0,0,0,1
INN27615,Room_Type 1,Offline,0,0,0,0
INN27616,Room_Type 4,Offline,0,0,0,1
INN27617,Room_Type 1,Offline,0,0,0,0
INN27618,Room_Type 1,Online,0,0,0,0
INN27619,Room_Type 1,Online,0,0,0,2
INN27620,Room_Type 1,Offline,0,0,0,0
INN27621,Room_Type 1,Online,0,0,0,0
INN27622,Room_Type 1,Online,0,0,0,1
INN27623,Room_Type 1,Online,0,0,0,0
INN27624,Room_Type 1,Offline,0,0,0,0
INN27625,Room_Type 1,Offline,0,0,0,0
INN27626,Room_Type 1,Offline,0,0,0,0
INN27627,Room_Type 4,Online,0,0,0,0
INN27628,Room_Type 1,Offline,0,0,0,1
INN27629,Room_Type 1,Online,0,0,0,1
INN27630,Room_Type 1,Offline,0,0,0,0
INN27631,Room_Type 1,Online,0,0,0,0
INN27632,Room_Type 1,Offline,0,0,0,0
INN27633,Room_Type 1,Online,0,0,0,1
INN27634,Room_Type 1,Offline,0,0,0,0
INN27635,Room_Type 1,Offline,0,0,0,1
INN27636,Room_Type 1,Online,0,0,0,1
INN27637,Room_Type 4,Online,0,0,0,0
INN27638,Room_Type 4,Online,0,0,0,1
INN27639,Room_Type 1,Online,0,0,0,0
INN27640,Room_Type 2,Complementary,0,0,0,1
INN27641,Room_Type 1,Offline,0,0,0,0
INN27642,Room_Type 4,Online,0,0,0,0
INN27643,Room_Type 1,Offline,0,0,0,0
INN27644,Room_Type 1,Online,0,0,0,0
INN27645,Room_Type 1,Offline,0,0,0,1
INN27646,Room_Type 1,Offline,0,0,0,0
INN27647,Room_Type 1,Online,0,0,0,1
INN27648,Room_Type 1,Online,0,0,0,3
INN27649,Room_Type 1,Online,0,0,0,2
INN27650,Room_Type 1,Offline,0,0,0,0
INN27651,Room_Type 1,Offline,0,0,0,1
INN27652,Room_Type 4,Online,0,0,0,2
INN27653,Room_Type 1,Offline,0,0,0,0
INN27654,Room_Type 1,Online,0,0,0,0
INN27655,Room_Type 1,Offline,0,0,0,0
INN27656,Room_Type 1,Online,0,0,0,1
INN27657,Room_Type 1,Offline,0,0,0,0
INN27658,Room_Type 1,Offline,0,0,0,0
INN27659,Room_Type 1,Online,0,0,0,0
INN27660,Room_Type 1,Offline,0,0,0,1
INN27661,Room_Type 1,Offline,0,0,0,1
INN27662,Room_Type 1,Offline,0,0,0,0
INN27663,Room_Type 1,Corporate,0,0,0,0
INN27664,Room_Type 4,Corporate,1,0,3,1
INN27665,Room_Type 1,Offline,0,0,0,0
INN27666,Room_Type 7,Complementary,1,4,20,2
INN27667,Room_Type 1,Corporate,0,0,0,0
INN27668,Room_Type 1,Offline,0,0,0,0
INN27669,Room_Type 6,Online,0,0,0,0
INN27670,Room_Type 1,Offline,0,0,0,0
INN27671,Room_Type 1,Online,0,0,0,1
INN27672,Room_Type 1,Corporate,0,0,0,0
INN27673,Room_Type 1,Online,0,0,0,1
INN27674,Room_Type 1,Offline,0,0,0,0
INN27675,Room_Type 1,Offline,0,0,0,0
INN27676,Room_Type 1,Offline,0,0,0,1
INN27677,Room_Type 1,Online,0,0,0,4
INN27678,Room_Type 4,Online,0,0,0,1
INN27679,Room_Type 1,Online,0,0,0,1
INN27680,Room_Type 1,Online,0,0,0,1
INN27681,Room_Type 1,Online,0,0,0,0
INN27682,Room_Type 1,Offline,0,0,0,0
INN27683,Room_Type 1,Online,0,0,0,1
INN27684,Room_Type 1,Online,0,0,0,3
INN27685,Room_Type 5,Corporate,0,0,0,0
INN27686,Room_Type 1,Online,0,0,0,0
INN27687,Room_Type 1,Online,0,0,0,1
INN27688,Room_Type 4,Online,0,0,0,1
INN27689,Room_Type 1,Online,0,0,0,0
INN27690,Room_Type 1,Offline,0,0,0,0
INN27691,Room_Type 1,Offline,0,0,0,0
INN27692,Room_Type 1,Offline,0,0,0,0
INN27693,Room_Type 1,Online,0,0,0,0
INN27694,Room_Type 7,Online,0,0,0,0
INN27695,Room_Type 4,Online,0,0,0,0
INN27696,Room_Type 1,Offline,0,0,0,0
INN27697,Room_Type 1,Online,0,0,0,0
INN27698,Room_Type 1,Offline,0,0,0,0
INN27699,Room_Type 4,Online,0,0,0,0
INN27700,Room_Type 4,Online,0,0,0,0
INN27701,Room_Type 1,Offline,0,0,0,0
INN27702,Room_Type 1,Offline,0,0,0,0
INN27703,Room_Type 1,Offline,0,0,0,0
INN27704,Room_Type 1,Online,0,0,0,2
INN27705,Room_Type 4,Online,0,0,0,0
INN27706,Room_Type 1,Online,0,0,0,0
INN27707,Room_Type 1,Offline,0,0,0,0
INN27708,Room_Type 1,Corporate,0,0,0,0
INN27709,Room_Type 1,Offline,0,0,0,0
INN27710,Room_Type 1,Online,0,0,0,1
INN27711,Room_Type 1,Online,0,0,0,1
INN27712,Room_Type 1,Offline,0,0,0,0
INN27713,Room_Type 4,Offline,0,0,0,0
INN27714,Room_Type 1,Online,0,0,0,3
INN27715,Room_Type 1,Online,0,0,0,1
INN27716,Room_Type 1,Online,0,0,0,1
INN27717,Room_Type 2,Online,0,0,0,0
INN27718,Room_Type 1,Offline,0,0,0,0
INN27719,Room_Type 1,Offline,0,0,0,0
INN27720,Room_Type 1,Online,0,0,0,1
INN27721,Room_Type 4,Online,0,0,0,1
INN27722,Room_Type 1,Offline,0,0,0,0
INN27723,Room_Type 1,Corporate,0,0,0,0
INN27724,Room_Type 1,Offline,0,0,0,0
INN27725,Room_Type 1,Online,0,0,0,1
INN27726,Room_Type 1,Offline,0,0,0,0
INN27727,Room_Type 6,Online,0,0,0,0
INN27728,Room_Type 1,Offline,0,0,0,2
INN27729,Room_Type 1,Online,0,0,0,1
INN27730,Room_Type 4,Online,0,0,0,0
INN27731,Room_Type 1,Offline,0,0,0,0
INN27732,Room_Type 1,Online,0,0,0,2
INN27733,Room_Type 1,Offline,0,0,0,0
INN27734,Room_Type 4,Online,0,0,0,2
INN27735,Room_Type 1,Offline,0,0,0,0
INN27736,Room_Type 1,Online,0,0,0,1
INN27737,Room_Type 2,Online,0,0,0,1
INN27738,Room_Type 4,Online,0,0,0,0
INN27739,Room_Type 4,Online,0,0,0,1
INN27740,Room_Type 1,Offline,0,0,0,0
INN27741,Room_Type 4,Online,0,0,0,0
INN27742,Room_Type 1,Offline,0,0,0,0
INN27743,Room_Type 1,Offline,0,0,0,0
INN27744,Room_Type 1,Online,0,0,0,0
INN27745,Room_Type 1,Online,0,0,0,1
INN27746,Room_Type 1,Online,0,0,0,0
INN27747,Room_Type 1,Offline,0,0,0,0
INN27748,Room_Type 1,Online,0,0,0,1
INN27749,Room_Type 1,Online,0,0,0,0
INN27750,Room_Type 1,Online,0,0,0,2
INN27751,Room_Type 1,Online,0,0,0,2
INN27752,Room_Type 1,Offline,0,0,0,0
INN27753,Room_Type 1,Corporate,0,0,0,0
INN27754,Room_Type 6,Online,0,0,0,0
INN27755,Room_Type 1,Online,0,0,0,2
INN27756,Room_Type 1,Offline,0,0,0,1
INN27757,Room_Type 1,Offline,0,0,0,0
INN27758,Room_Type 1,Offline,0,0,0,0
INN27759,Room_Type 1,Offline,0,0,0,0
INN27760,Room_Type 6,Online,0,0,0,0
INN27761,Room_Type 1,Online,0,0,0,0
INN27762,Room_Type 4,Online,0,0,0,1
INN27763,Room_Type 1,Offline,0,0,0,0
INN27764,Room_Type 1,Online,0,0,0,1
INN27765,Room_Type 4,Online,0,0,0,1
INN27766,Room_Type 1,Offline,0,0,0,0
INN27767,Room_Type 2,Online,0,0,0,1
INN27768,Room_Type 4,Online,0,0,0,0
INN27769,Room_Type 4,Online,0,0,0,0
INN27770,Room_Type 1,Offline,0,0,0,1
INN27771,Room_Type 1,Online,0,0,0,0
INN27772,Room_Type 1,Offline,0,0,0,0
INN27773,Room_Type 1,Offline,0,0,0,0
INN27774,Room_Type 4,Online,0,0,0,1
INN27775,Room_Type 1,Offline,0,0,0,0
INN27776,Room_Type 1,Online,0,0,0,1
INN27777,Room_Type 1,Offline,0,0,0,0
INN27778,Room_Type 1,Offline,0,0,0,0
INN27779,Room_Type 1,Offline,0,0,0,0
INN27780,Room_Type 1,Online,0,0,0,0
INN27781,Room_Type 1,Offline,0,0,0,0
INN27782,Room_Type 1,Online,0,0,0,0
INN27783,Room_Type 1,Offline,0,0,0,0
INN27784,Room_Type 1,Offline,0,0,0,0
INN27785,Room_Type 1,Online,0,0,0,1
INN27786,Room_Type 1,Offline,0,0,0,0
INN27787,Room_Type 1,Offline,0,0,0,0
INN27788,Room_Type 1,Online,0,0,0,1
INN27789,Room_Type 4,Online,0,0,0,1
INN27790,Room_Type 6,Online,0,0,0,3
INN27791,Room_Type 1,Online,0,0,0,0
INN27792,Room_Type 1,Online,0,0,0,2
INN27793,Room_Type 1,Offline,0,0,0,0
INN27794,Room_Type 1,Online,0,0,0,0
INN27795,Room_Type 1,Offline,0,0,0,0
INN27796,Room_Type 1,Online,0,0,0,1
INN27797,Room_Type 4,Online,0,0,0,0
INN27798,Room_Type 1,Offline,0,0,0,1
INN27799,Room_Type 1,Offline,0,0,0,1
INN27800,Room_Type 4,Online,0,0,0,0
INN27801,Room_Type 1,Online,0,0,0,0
INN27802,Room_Type 1,Online,0,0,0,1
INN27803,Room_Type 1,Online,0,0,0,0
INN27804,Room_Type 1,Online,0,0,0,1
INN27805,Room_Type 1,Offline,0,0,0,0
INN27806,Room_Type 1,Online,0,0,0,2
INN27807,Room_Type 1,Offline,0,0,0,0
INN27808,Room_Type 1,Offline,0,0,0,0
INN27809,Room_Type 1,Online,0,0,0,0
INN27810,Room_Type 1,Online,0,0,0,0
INN27811,Room_Type 1,Online,0,0,0,2
INN27812,Room_Type 1,Online,0,0,0,2
INN27813,Room_Type 1,Online,0,0,0,2
INN27814,Room_Type 1,Online,0,0,0,1
INN27815,Room_Type 1,Offline,0,0,0,0
INN27816,Room_Type 1,Online,0,0,0,0
INN27817,Room_Type 1,Online,0,0,0,0
INN27818,Room_Type 1,Online,0,0,0,2
INN27819,Room_Type 1,Corporate,0,0,0,0
INN27820,Room_Type 1,Corporate,0,0,0,0
INN27821,Room_Type 1,Corporate,0,0,0,1
INN27822,Room_Type 4,Online,0,0,0,2
INN27823,Room_Type 1,Online,0,0,0,0
INN27824,Room_Type 6,Online,0,0,0,0
INN27825,Room_Type 1,Online,0,0,0,0
INN27826,Room_Type 1,Online,0,0,0,3
INN27827,Room_Type 1,Online,0,0,0,1
INN27828,Room_Type 1,Offline,0,0,0,0
INN27829,Room_Type 4,Corporate,0,0,0,1
INN27830,Room_Type 1,Corporate,0,0,0,0
INN27831,Room_Type 6,Online,0,0,0,2
INN27832,Room_Type 1,Online,0,0,0,1
INN27833,Room_Type 4,Online,0,0,0,0
INN27834,Room_Type 1,Online,0,0,0,2
INN27835,Room_Type 1,Online,0,0,0,1
INN27836,Room_Type 4,Offline,0,0,0,1
INN27837,Room_Type 1,Offline,0,0,0,0
INN27838,Room_Type 1,Offline,0,0,0,0
INN27839,Room_Type 1,Online,0,0,0,0
INN27840,Room_Type 4,Online,0,0,0,4
INN27841,Room_Type 1,Online,0,0,0,0
INN27842,Room_Type 1,Corporate,0,0,0,0
INN27843,Room_Type 1,Online,0,0,0,1
INN27844,Room_Type 1,Offline,0,0,0,0
INN27845,Room_Type 5,Offline,0,0,0,0
INN27846,Room_Type 5,Online,0,0,0,0
INN27847,Room_Type 1,Offline,0,0,0,0
INN27848,Room_Type 1,Online,0,0,0,0
INN27849,Room_Type 1,Online,0,0,0,2
INN27850,Room_Type 1,Online,0,0,0,0
INN27851,Room_Type 4,Online,0,0,0,0
INN27852,Room_Type 1,Offline,0,0,0,0
INN27853,Room_Type 2,Online,0,0,0,0
INN27854,Room_Type 1,Offline,0,0,0,0
INN27855,Room_Type 1,Offline,0,0,0,0
INN27856,Room_Type 1,Offline,0,0,0,0
INN27857,Room_Type 1,Offline,0,0,0,0
INN27858,Room_Type 1,Online,0,0,0,0
INN27859,Room_Type 1,Online,0,0,0,0
INN27860,Room_Type 1,Corporate,1,0,10,0
INN27861,Room_Type 1,Online,0,0,0,1
INN27862,Room_Type 1,Offline,0,0,0,0
INN27863,Room_Type 1,Offline,0,0,0,0
INN27864,Room_Type 1,Online,0,0,0,2
INN27865,Room_Type 1,Online,0,0,0,0
INN27866,Room_Type 1,Offline,0,0,0,0
INN27867,Room_Type 1,Offline,0,0,0,0
INN27868,Room_Type 4,Online,0,0,0,3
INN27869,Room_Type 1,Online,0,0,0,1
INN27870,Room_Type 1,Online,0,0,0,1
INN27871,Room_Type 4,Online,0,0,0,1
INN27872,Room_Type 1,Online,0,0,0,2
INN27873,Room_Type 1,Corporate,1,0,6,0
INN27874,Room_Type 1,Offline,0,0,0,0
INN27875,Room_Type 1,Online,0,0,0,0
INN27876,Room_Type 1,Offline,0,0,0,0
INN27877,Room_Type 1,Online,0,0,0,1
INN27878,Room_Type 4,Online,0,0,0,0
INN27879,Room_Type 1,Online,0,0,0,2
INN27880,Room_Type 1,Online,0,0,0,0
INN27881,Room_Type 1,Online,0,0,0,2
INN27882,Room_Type 1,Offline,0,0,0,0
INN27883,Room_Type 1,Online,0,0,0,0
INN27884,Room_Type 4,Online,0,0,0,1
INN27885,Room_Type 1,Online,0,0,0,1
INN27886,Room_Type 1,Online,0,0,0,1
INN27887,Room_Type 1,Offline,0,0,0,0
INN27888,Room_Type 1,Offline,0,0,0,0
