,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,total_nights
28029,INN28030,2,0,2,4,0,Room_Type 1,139,2018,11,16,Offline,0,0,0,68.0,0,Canceled,6
28030,INN28031,2,0,0,4,0,Room_Type 2,11,2017,9,8,Offline,0,0,0,78.94,1,Not_Canceled,4
28031,INN28032,2,2,0,2,0,Room_Type 6,80,2018,11,11,Online,0,0,0,207.9,1,Not_Canceled,2
28032,INN28033,2,0,1,4,0,Room_Type 1,5,2017,8,10,Online,0,0,0,90.0,0,Canceled,5
28033,INN28034,2,0,0,3,0,Room_Type 4,36,2018,9,28,Online,0,0,0,147.6,2,Not_Canceled,3
28034,INN28035,2,0,2,1,0,Room_Type 1,38,2018,11,26,Online,0,0,0,103.87,1,Not_Canceled,3
28035,INN28036,1,0,0,1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled,1
28036,INN28037,2,0,0,3,0,Room_Type 1,139,2018,6,15,Online,0,0,0,116.1,2,Not_Canceled,3
28037,INN28038,2,0,0,2,0,Room_Type 4,61,2018,9,6,Online,0,0,0,120.6,1,Canceled,2
28038,INN28039,2,0,1,0,0,Room_Type 4,0,2018,8,29,Online,0,0,0,164.0,0,Not_Canceled,1
28039,INN28040,1,1,2,4,0,Room_Type 1,145,2018,4,29,Online,0,0,0,69.56,0,Not_Canceled,6
28040,INN28041,1,0,0,1,0,Room_Type 1,1,2018,7,20,Online,0,0,0,99.0,1,Not_Canceled,1
28041,INN28042,2,0,2,2,0,Room_Type 1,70,2018,12,3,Online,0,0,0,74.8,2,Not_Canceled,4
28042,INN28043,1,0,1,4,0,Room_Type 1,87,2018,3,9,Online,0,0,0,53.67,1,Not_Canceled,5
28043,INN28044,3,0,2,1,0,Room_Type 4,72,2018,5,1,Online,0,0,0,159.3,2,Not_Canceled,3
28044,INN28045,2,0,2,1,0,Room_Type 4,38,2018,11,5,Online,0,0,0,125.62,0,Canceled,3
28045,INN28046,1,0,0,1,0,Room_Type 1,3,2018,11,24,Corporate,1,0,6,65.0,1,Not_Canceled,1
28046,INN28047,2,0,0,3,0,Room_Type 1,5,2018,2,16,Online,0,0,0,91.0,0,Not_Canceled,3
28047,INN28048,2,1,2,3,0,Room_Type 4,96,2017,12,27,Offline,0,0,0,75.0,1,Not_Canceled,5
28048,INN28049,2,0,2,3,0,Room_Type 1,71,2018,6,26,Online,0,0,0,107.1,0,Canceled,5
28049,INN28050,1,0,0,1,0,Room_Type 1,1,2018,3,2,Corporate,1,0,11,65.0,1,Not_Canceled,1
28050,INN28051,2,0,2,3,0,Room_Type 1,192,2017,9,25,Offline,0,0,0,102.0,0,Canceled,5
28051,INN28052,1,0,0,2,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,2
28052,INN28053,2,0,0,4,0,Room_Type 1,20,2017,9,2,Online,0,0,0,80.85,2,Not_Canceled,4
28053,INN28054,2,0,0,4,0,Room_Type 1,234,2018,8,31,Online,0,0,0,80.75,0,Canceled,4
28054,INN28055,2,0,0,1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled,1
28055,INN28056,2,0,0,1,0,Room_Type 1,1,2018,9,1,Online,0,0,0,149.0,1,Not_Canceled,1
28056,INN28057,1,0,0,2,0,Room_Type 1,9,2018,3,2,Corporate,0,0,0,55.0,0,Canceled,2
28057,INN28058,1,0,0,3,0,Room_Type 5,4,2018,7,19,Corporate,0,0,0,147.0,0,Not_Canceled,3
28058,INN28059,1,0,0,2,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled,2
28059,INN28060,2,0,0,3,0,Room_Type 1,29,2018,4,12,Online,0,0,0,98.0,0,Canceled,3
28060,INN28061,2,0,0,2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled,2
28061,INN28062,3,0,2,0,0,Room_Type 4,49,2018,8,21,Online,0,0,0,168.3,2,Not_Canceled,2
28062,INN28063,2,0,0,2,0,Room_Type 1,88,2017,12,4,Complementary,0,0,0,0.0,0,Not_Canceled,2
28063,INN28064,3,0,1,2,0,Room_Type 4,10,2018,4,25,Online,0,0,0,157.0,3,Not_Canceled,3
28064,INN28065,2,0,0,2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled,2
28065,INN28066,2,0,0,1,0,Room_Type 1,22,2017,8,21,Offline,0,0,0,75.0,0,Not_Canceled,1
28066,INN28067,2,0,0,3,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled,3
28067,INN28068,3,0,1,2,0,Room_Type 4,232,2018,12,5,Online,0,0,0,110.7,2,Not_Canceled,3
28068,INN28069,1,0,2,1,0,Room_Type 1,11,2018,2,13,Online,0,0,0,62.91,1,Not_Canceled,3
28069,INN28070,2,0,2,1,0,Room_Type 4,61,2017,11,28,Offline,0,0,0,60.0,0,Not_Canceled,3
28070,INN28071,1,0,0,2,0,Room_Type 1,10,2018,10,14,Offline,0,0,0,119.0,0,Not_Canceled,2
28071,INN28072,1,0,0,2,0,Room_Type 1,1,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled,2
28072,INN28073,2,0,2,5,0,Room_Type 4,195,2018,8,17,Online,0,0,0,112.2,2,Canceled,7
28073,INN28074,3,0,1,4,0,Room_Type 4,71,2018,6,1,Offline,0,0,0,115.6,0,Canceled,5
28074,INN28075,2,2,1,1,0,Room_Type 6,6,2018,4,23,Online,0,0,0,196.0,1,Not_Canceled,2
28075,INN28076,2,0,0,1,0,Room_Type 1,180,2017,10,16,Offline,0,0,0,70.0,0,Canceled,1
28076,INN28077,2,0,2,5,0,Room_Type 1,7,2017,9,8,Online,0,0,0,111.71,2,Not_Canceled,7
28077,INN28078,2,0,0,4,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,4
28078,INN28079,2,0,1,4,1,Room_Type 1,93,2018,6,1,Online,0,0,0,127.15,0,Not_Canceled,5
28079,INN28080,2,0,2,3,0,Room_Type 4,120,2018,8,18,Online,0,0,0,92.87,2,Not_Canceled,5
28080,INN28081,2,0,1,1,0,Room_Type 1,102,2018,8,6,Offline,0,0,0,63.75,0,Not_Canceled,2
28081,INN28082,2,0,0,4,0,Room_Type 1,98,2018,3,16,Online,0,0,0,73.95,0,Not_Canceled,4
28082,INN28083,1,0,0,1,0,Room_Type 1,0,2017,11,26,Complementary,1,0,10,0.0,1,Not_Canceled,1
28083,INN28084,1,0,0,2,0,Room_Type 1,83,2018,5,18,Online,0,0,0,83.59,0,Not_Canceled,2
28084,INN28085,2,0,0,4,0,Room_Type 1,110,2018,9,14,Online,0,0,0,86.9,1,Not_Canceled,4
28085,INN28086,2,0,0,2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled,2
28086,INN28087,2,1,0,1,0,Room_Type 1,28,2018,7,29,Online,0,0,0,119.0,0,Canceled,1
28087,INN28088,2,0,0,4,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,4
28088,INN28089,2,0,0,2,0,Room_Type 1,53,2018,11,4,Online,0,0,0,88.0,1,Canceled,2
28089,INN28090,2,0,1,3,0,Room_Type 1,167,2018,8,8,Online,0,0,0,99.45,1,Canceled,4
28090,INN28091,2,0,0,3,1,Room_Type 1,35,2018,10,27,Online,0,0,0,118.0,2,Not_Canceled,3
28091,INN28092,2,0,2,3,0,Room_Type 1,58,2017,10,29,Online,0,0,0,97.47,1,Not_Canceled,5
28092,INN28093,3,0,0,4,0,Room_Type 4,35,2018,8,16,Online,0,0,0,168.3,2,Not_Canceled,4
28093,INN28094,2,0,0,3,0,Room_Type 1,36,2017,10,13,Offline,0,0,0,112.0,0,Not_Canceled,3
28094,INN28095,2,0,1,3,0,Room_Type 1,30,2017,9,21,Online,0,0,0,111.6,1,Not_Canceled,4
28095,INN28096,2,0,0,2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled,2
28096,INN28097,2,0,1,0,0,Room_Type 1,2,2018,4,18,Online,0,0,0,89.0,0,Not_Canceled,1
28097,INN28098,2,0,1,2,0,Room_Type 1,39,2018,3,14,Offline,0,0,0,85.0,0,Not_Canceled,3
28098,INN28099,2,0,2,3,0,Room_Type 1,46,2018,3,10,Online,0,0,0,77.35,2,Not_Canceled,5
28099,INN28100,1,0,0,2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,90.0,0,Not_Canceled,2
28100,INN28101,1,0,1,1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,119.0,0,Not_Canceled,2
28101,INN28102,2,0,1,2,0,Room_Type 1,338,2018,10,7,Offline,0,0,0,80.0,0,Canceled,3
28102,INN28103,2,0,0,2,0,Room_Type 1,50,2018,3,11,Online,0,0,0,48.6,0,Not_Canceled,2
28103,INN28104,3,0,1,2,0,Room_Type 1,49,2018,3,4,Online,0,0,0,112.8,1,Not_Canceled,3
28104,INN28105,2,0,0,3,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,116.33,0,Canceled,3
28105,INN28106,2,0,2,2,0,Room_Type 1,25,2018,3,11,Online,0,0,0,96.0,1,Not_Canceled,4
28106,INN28107,2,0,0,2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115.0,1,Canceled,2
28107,INN28108,2,0,0,4,1,Room_Type 2,232,2018,7,12,Online,0,0,0,100.75,1,Canceled,4
28108,INN28109,2,0,0,1,1,Room_Type 7,7,2018,6,3,Complementary,0,0,0,0.0,2,Not_Canceled,1
28109,INN28110,2,0,0,3,0,Room_Type 2,178,2018,8,23,Online,0,0,0,94.62,0,Canceled,3
28110,INN28111,2,0,2,1,0,Room_Type 4,172,2018,9,18,Offline,0,0,0,90.95,1,Not_Canceled,3
28111,INN28112,2,0,0,2,0,Room_Type 1,48,2018,2,11,Online,0,0,0,89.3,0,Not_Canceled,2
28112,INN28113,2,1,0,3,0,Room_Type 1,75,2017,7,28,Online,0,0,0,91.38,0,Not_Canceled,3
28113,INN28114,2,0,0,1,0,Room_Type 1,41,2018,12,2,Online,0,0,0,88.0,1,Not_Canceled,1
28114,INN28115,1,0,0,2,0,Room_Type 1,8,2018,12,16,Online,0,0,0,54.4,0,Not_Canceled,2
28115,INN28116,2,0,0,1,0,Room_Type 1,443,2018,4,29,Offline,0,0,0,65.0,0,Canceled,1
28116,INN28117,3,0,0,4,0,Room_Type 4,122,2018,8,3,Online,0,0,0,139.95,1,Canceled,4
28117,INN28118,2,0,0,3,0,Room_Type 1,105,2018,10,12,Offline,0,0,0,75.0,0,Not_Canceled,3
28118,INN28119,3,0,0,1,0,Room_Type 4,11,2018,7,21,Online,0,0,0,196.0,2,Not_Canceled,1
28119,INN28120,2,0,0,1,0,Room_Type 1,52,2018,11,3,Online,0,0,0,79.2,0,Canceled,1
28120,INN28121,2,0,1,2,0,Room_Type 1,338,2018,10,7,Offline,0,0,0,80.0,0,Canceled,3
28121,INN28122,2,0,0,1,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled,1
28122,INN28123,1,1,2,4,0,Room_Type 1,145,2018,4,29,Online,0,0,0,69.56,0,Not_Canceled,6
28123,INN28124,2,0,1,2,0,Room_Type 1,273,2018,10,31,Online,0,0,0,90.3,1,Not_Canceled,3
28124,INN28125,2,0,1,4,0,Room_Type 1,75,2018,4,4,Online,0,0,0,87.55,1,Not_Canceled,5
28125,INN28126,2,0,2,3,0,Room_Type 4,119,2018,10,16,Online,0,0,0,132.3,2,Not_Canceled,5
28126,INN28127,2,0,0,1,0,Room_Type 4,37,2018,5,21,Online,0,0,0,108.11,1,Not_Canceled,1
28127,INN28128,2,0,0,4,0,Room_Type 4,8,2018,4,5,Online,0,0,0,92.17,2,Not_Canceled,4
28128,INN28129,1,0,1,0,0,Room_Type 1,5,2018,5,9,Complementary,1,0,1,0.0,1,Not_Canceled,1
28129,INN28130,2,0,0,5,0,Room_Type 4,40,2018,8,23,Online,0,0,0,149.4,0,Not_Canceled,5
28130,INN28131,2,0,1,1,0,Room_Type 1,33,2018,1,25,Corporate,0,0,0,64.0,0,Not_Canceled,2
28131,INN28132,2,0,0,3,0,Room_Type 1,41,2018,8,24,Online,0,0,0,145.1,0,Not_Canceled,3
28132,INN28133,2,0,1,5,0,Room_Type 4,2,2018,6,13,Offline,0,0,0,90.95,0,Not_Canceled,6
28133,INN28134,2,2,1,2,0,Room_Type 6,139,2018,7,4,Online,0,0,0,228.6,2,Canceled,3
28134,INN28135,1,0,0,2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,90.0,0,Not_Canceled,2
28135,INN28136,2,0,2,2,0,Room_Type 1,53,2018,11,25,Offline,0,0,0,72.0,0,Not_Canceled,4
28136,INN28137,2,0,0,4,0,Room_Type 1,52,2018,11,23,Online,0,0,0,74.8,1,Not_Canceled,4
28137,INN28138,1,0,0,3,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled,3
28138,INN28139,2,0,0,3,0,Room_Type 1,22,2018,2,4,Online,0,0,0,71.6,1,Not_Canceled,3
28139,INN28140,2,0,2,5,0,Room_Type 4,72,2018,9,12,Online,0,0,0,149.4,0,Not_Canceled,7
28140,INN28141,2,0,0,2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled,2
28141,INN28142,1,0,0,1,0,Room_Type 1,12,2018,8,17,Complementary,1,1,1,0.0,0,Not_Canceled,1
28142,INN28143,1,0,0,2,0,Room_Type 1,25,2017,11,17,Online,0,0,0,101.0,1,Not_Canceled,2
28143,INN28144,2,0,0,4,0,Room_Type 2,95,2018,12,7,Online,0,0,0,77.86,1,Not_Canceled,4
28144,INN28145,2,1,1,1,0,Room_Type 1,7,2018,4,16,Online,0,0,0,134.0,1,Not_Canceled,2
28145,INN28146,1,0,1,0,0,Room_Type 1,180,2018,10,10,Online,0,0,0,98.1,1,Not_Canceled,1
28146,INN28147,2,0,2,3,0,Room_Type 1,265,2018,10,9,Online,0,0,0,100.3,0,Canceled,5
28147,INN28148,2,0,0,4,0,Room_Type 1,135,2017,10,7,Online,0,0,0,89.25,0,Canceled,4
28148,INN28149,2,0,2,5,0,Room_Type 1,14,2018,2,15,Offline,0,0,0,43.43,0,Not_Canceled,7
28149,INN28150,3,0,2,2,0,Room_Type 4,220,2018,12,30,Online,0,0,0,114.75,1,Canceled,4
28150,INN28151,2,1,0,1,0,Room_Type 1,110,2018,6,3,Online,0,0,0,143.1,0,Canceled,1
28151,INN28152,2,0,2,1,0,Room_Type 4,32,2018,9,11,Online,0,0,0,149.4,0,Canceled,3
28152,INN28153,2,1,0,2,0,Room_Type 1,151,2018,12,30,Online,0,0,0,143.38,1,Canceled,2
28153,INN28154,2,0,2,3,0,Room_Type 1,276,2018,5,13,Offline,0,0,0,61.0,0,Canceled,5
28154,INN28155,2,0,1,0,0,Room_Type 1,0,2018,3,27,Online,0,0,0,89.0,0,Not_Canceled,1
28155,INN28156,1,0,2,1,0,Room_Type 1,1,2017,8,29,Online,0,0,0,96.0,0,Not_Canceled,3
28156,INN28157,2,0,1,2,0,Room_Type 1,14,2018,3,4,Online,0,0,0,97.67,1,Canceled,3
28157,INN28158,2,0,2,2,0,Room_Type 1,204,2017,10,9,Offline,0,0,0,72.75,0,Not_Canceled,4
28158,INN28159,2,0,2,4,0,Room_Type 1,26,2018,10,16,Online,0,0,0,139.0,1,Not_Canceled,6
28159,INN28160,2,0,0,3,0,Room_Type 1,183,2018,9,8,Offline,0,0,0,110.0,1,Canceled,3
28160,INN28161,2,0,2,1,0,Room_Type 1,11,2017,8,15,Offline,0,0,0,94.5,0,Not_Canceled,3
28161,INN28162,2,0,0,1,0,Room_Type 1,1,2018,6,7,Complementary,1,0,25,0.0,3,Not_Canceled,1
28162,INN28163,1,0,0,3,1,Room_Type 1,29,2018,4,5,Corporate,1,0,2,67.0,0,Not_Canceled,3
28163,INN28164,1,0,2,5,0,Room_Type 1,153,2018,7,15,Online,0,0,0,90.46,0,Canceled,7
28164,INN28165,2,0,1,0,0,Room_Type 1,19,2018,9,25,Online,0,0,0,129.0,2,Not_Canceled,1
28165,INN28166,2,0,2,5,0,Room_Type 4,182,2018,9,22,Offline,0,0,0,90.95,1,Not_Canceled,7
28166,INN28167,2,0,0,2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled,2
28167,INN28168,2,0,1,2,0,Room_Type 1,113,2018,5,2,Online,0,0,0,105.3,1,Not_Canceled,3
28168,INN28169,2,0,0,3,0,Room_Type 1,59,2018,11,2,Online,0,0,0,71.1,2,Not_Canceled,3
28169,INN28170,2,0,0,1,0,Room_Type 1,69,2018,9,10,Online,0,0,0,125.1,0,Not_Canceled,1
28170,INN28171,2,0,0,3,0,Room_Type 1,46,2018,12,8,Online,0,0,0,102.6,2,Not_Canceled,3
28171,INN28172,2,0,2,3,0,Room_Type 1,158,2018,8,25,Online,0,0,0,90.95,0,Canceled,5
28172,INN28173,1,0,0,1,0,Room_Type 1,4,2018,11,22,Corporate,1,0,2,65.0,0,Not_Canceled,1
28173,INN28174,1,0,1,1,0,Room_Type 1,13,2018,7,11,Corporate,0,0,0,79.0,0,Not_Canceled,2
28174,INN28175,3,0,0,1,1,Room_Type 4,51,2018,7,23,Online,0,0,0,228.6,2,Not_Canceled,1
28175,INN28176,3,0,0,2,0,Room_Type 5,211,2018,10,7,Online,0,0,0,224.1,2,Canceled,2
28176,INN28177,2,0,2,3,0,Room_Type 1,212,2018,5,20,Offline,0,0,0,78.0,1,Not_Canceled,5
28177,INN28178,1,0,1,1,0,Room_Type 1,85,2018,12,3,Online,0,0,0,98.0,0,Not_Canceled,2
28178,INN28179,1,0,2,1,0,Room_Type 1,35,2018,4,17,Online,0,0,0,93.9,0,Canceled,3
28179,INN28180,2,0,0,1,0,Room_Type 1,1,2018,3,15,Online,0,0,0,97.0,1,Not_Canceled,1
28180,INN28181,2,0,0,3,0,Room_Type 1,111,2018,9,1,Online,0,0,0,86.9,1,Not_Canceled,3
28181,INN28182,2,0,0,1,1,Room_Type 4,149,2018,7,23,Online,0,0,0,77.85,2,Not_Canceled,1
28182,INN28183,2,0,0,1,0,Room_Type 1,0,2018,9,29,Online,0,0,0,106.65,0,Not_Canceled,1
28183,INN28184,2,0,0,2,0,Room_Type 1,28,2018,12,16,Complementary,0,0,0,0.0,0,Not_Canceled,2
28184,INN28185,2,0,0,4,0,Room_Type 1,296,2018,9,21,Offline,0,0,0,117.0,1,Canceled,4
28185,INN28186,2,0,4,5,0,Room_Type 1,62,2017,9,27,Online,0,0,0,131.51,3,Not_Canceled,9
28186,INN28187,2,0,0,1,0,Room_Type 1,0,2018,10,5,Online,0,0,0,92.98,0,Not_Canceled,1
28187,INN28188,2,0,0,2,0,Room_Type 1,11,2018,12,30,Online,0,0,0,120.0,1,Not_Canceled,2
28188,INN28189,2,0,1,4,0,Room_Type 1,234,2018,12,12,Online,0,0,0,76.84,1,Not_Canceled,5
28189,INN28190,2,0,0,2,0,Room_Type 1,49,2018,5,6,Offline,0,0,0,85.0,0,Not_Canceled,2
28190,INN28191,2,0,0,1,0,Room_Type 4,9,2018,7,21,Online,0,0,0,166.0,0,Canceled,1
28191,INN28192,2,0,1,2,0,Room_Type 1,80,2018,4,11,Offline,0,0,0,80.75,0,Not_Canceled,3
28192,INN28193,2,0,0,3,0,Room_Type 1,146,2017,12,29,Offline,0,0,0,85.0,0,Not_Canceled,3
28193,INN28194,2,0,2,2,0,Room_Type 4,32,2018,9,25,Online,0,0,0,134.78,1,Not_Canceled,4
28194,INN28195,1,0,1,1,0,Room_Type 1,15,2017,9,5,Online,0,0,0,73.15,1,Not_Canceled,2
28195,INN28196,2,0,0,1,0,Room_Type 1,0,2018,8,24,Online,0,0,0,73.07,0,Not_Canceled,1
28196,INN28197,2,0,0,3,0,Room_Type 1,148,2018,8,9,Online,0,0,0,114.3,1,Not_Canceled,3
28197,INN28198,2,0,2,1,0,Room_Type 4,27,2018,6,12,Online,0,0,0,107.1,0,Canceled,3
28198,INN28199,2,2,2,2,0,Room_Type 6,164,2018,8,21,Online,0,0,0,167.45,0,Canceled,4
28199,INN28200,2,0,1,5,0,Room_Type 4,120,2018,9,20,Online,0,0,0,143.1,0,Canceled,6
28200,INN28201,1,0,0,3,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80.0,0,Not_Canceled,3
28201,INN28202,2,0,1,3,0,Room_Type 1,52,2018,11,14,Offline,0,0,0,75.0,1,Not_Canceled,4
28202,INN28203,2,0,1,1,0,Room_Type 1,19,2018,9,17,Online,0,0,0,134.0,1,Canceled,2
28203,INN28204,2,0,0,3,0,Room_Type 1,96,2018,11,16,Online,0,0,0,90.0,0,Not_Canceled,3
28204,INN28205,2,0,1,0,0,Room_Type 4,16,2018,9,26,Online,0,0,0,164.0,0,Canceled,1
28205,INN28206,2,0,2,1,0,Room_Type 1,20,2018,2,7,Online,0,0,0,93.0,2,Not_Canceled,3
28206,INN28207,2,0,0,3,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled,3
28207,INN28208,2,0,0,2,0,Room_Type 1,120,2017,12,29,Online,0,0,0,72.25,1,Not_Canceled,2
28208,INN28209,2,0,0,3,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,224.67,0,Canceled,3
28209,INN28210,2,0,0,3,0,Room_Type 1,160,2017,12,30,Offline,0,0,0,70.67,0,Not_Canceled,3
28210,INN28211,2,0,1,1,0,Room_Type 1,47,2017,9,5,Online,0,0,0,86.4,1,Not_Canceled,2
28211,INN28212,2,0,0,2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled,2
28212,INN28213,2,0,1,2,0,Room_Type 1,43,2018,11,11,Online,0,0,0,79.46,1,Not_Canceled,3
28213,INN28214,2,0,2,1,0,Room_Type 1,9,2018,1,30,Online,0,0,0,81.0,1,Not_Canceled,3
28214,INN28215,1,0,0,3,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled,3
28215,INN28216,1,0,1,0,0,Room_Type 1,2,2018,12,18,Online,0,0,0,89.5,2,Not_Canceled,1
28216,INN28217,2,0,1,4,0,Room_Type 1,26,2018,4,18,Offline,0,0,0,133.8,0,Not_Canceled,5
28217,INN28218,2,0,1,2,0,Room_Type 1,124,2018,8,1,Online,0,0,0,105.3,1,Not_Canceled,3
28218,INN28219,1,0,0,5,0,Room_Type 1,8,2018,3,1,Corporate,0,0,0,65.0,0,Not_Canceled,5
28219,INN28220,3,0,0,2,1,Room_Type 4,40,2018,8,19,Online,0,0,0,228.6,2,Not_Canceled,2
28220,INN28221,2,1,0,1,0,Room_Type 1,44,2017,10,31,Online,0,0,0,96.3,3,Not_Canceled,1
28221,INN28222,1,0,0,2,0,Room_Type 1,30,2018,3,4,Online,0,0,0,86.4,0,Not_Canceled,2
28222,INN28223,2,0,2,2,0,Room_Type 1,88,2018,12,2,Online,0,0,0,54.09,0,Not_Canceled,4
28223,INN28224,2,0,2,1,0,Room_Type 1,101,2018,11,26,Online,0,0,0,90.0,2,Not_Canceled,3
28224,INN28225,2,0,1,3,0,Room_Type 1,37,2018,2,15,Online,0,0,0,67.5,1,Not_Canceled,4
28225,INN28226,1,0,0,1,0,Room_Type 4,65,2017,11,18,Online,0,0,0,81.9,2,Not_Canceled,1
28226,INN28227,2,0,2,4,0,Room_Type 1,121,2018,11,16,Online,0,0,0,65.45,1,Not_Canceled,6
28227,INN28228,2,0,2,2,0,Room_Type 1,45,2018,6,19,Online,0,0,0,79.33,1,Not_Canceled,4
28228,INN28229,2,0,0,3,0,Room_Type 4,60,2018,12,8,Online,0,0,0,126.0,3,Not_Canceled,3
28229,INN28230,2,0,2,1,0,Room_Type 1,15,2018,7,2,Online,0,0,0,151.0,1,Not_Canceled,3
28230,INN28231,2,0,0,1,0,Room_Type 1,8,2018,8,16,Online,0,0,0,170.0,2,Not_Canceled,1
28231,INN28232,1,0,0,2,0,Room_Type 1,1,2017,9,29,Corporate,0,0,0,85.0,0,Not_Canceled,2
28232,INN28233,2,0,1,2,0,Room_Type 1,31,2018,9,16,Offline,0,0,0,75.0,0,Not_Canceled,3
28233,INN28234,1,0,0,1,0,Room_Type 1,45,2018,4,7,Online,0,0,0,112.5,0,Canceled,1
28234,INN28235,2,2,0,2,0,Room_Type 7,7,2018,5,19,Online,0,0,0,296.0,2,Not_Canceled,2
28235,INN28236,2,0,1,1,0,Room_Type 1,60,2017,9,21,Offline,0,0,0,65.0,0,Not_Canceled,2
28236,INN28237,2,0,2,3,0,Room_Type 1,250,2018,9,8,Online,0,0,0,100.3,2,Canceled,5
28237,INN28238,1,0,2,3,0,Room_Type 1,6,2017,8,23,Online,0,0,0,80.0,2,Not_Canceled,5
28238,INN28239,2,0,2,3,0,Room_Type 4,14,2018,3,31,Online,0,0,0,140.0,0,Not_Canceled,5
28239,INN28240,2,0,1,3,0,Room_Type 1,114,2018,6,6,Online,0,0,0,87.67,2,Not_Canceled,4
28240,INN28241,2,0,2,4,0,Room_Type 4,151,2018,10,27,Online,0,0,0,104.25,0,Canceled,6
28241,INN28242,2,1,0,3,0,Room_Type 1,119,2018,7,27,Online,0,0,0,121.5,0,Canceled,3
28242,INN28243,2,0,2,4,0,Room_Type 1,114,2018,11,13,Online,0,0,0,74.8,1,Canceled,6
28243,INN28244,3,0,0,2,0,Room_Type 4,141,2018,9,23,Online,0,0,0,163.8,1,Not_Canceled,2
28244,INN28245,2,0,1,3,0,Room_Type 4,46,2018,6,20,Online,0,0,0,149.4,0,Not_Canceled,4
28245,INN28246,2,0,0,4,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,70.0,0,Canceled,4
28246,INN28247,2,0,1,0,0,Room_Type 1,53,2018,9,26,Online,0,0,0,125.1,1,Canceled,1
28247,INN28248,1,0,0,3,0,Room_Type 4,28,2018,6,14,Online,0,0,0,108.42,1,Not_Canceled,3
28248,INN28249,2,0,0,2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled,2
28249,INN28250,1,0,1,3,0,Room_Type 1,85,2018,10,6,Offline,0,0,0,75.0,0,Canceled,4
28250,INN28251,2,0,2,1,0,Room_Type 1,93,2018,10,8,Online,0,0,0,79.0,1,Not_Canceled,3
28251,INN28252,2,0,1,4,0,Room_Type 1,70,2018,8,17,Online,0,0,0,135.9,1,Not_Canceled,5
28252,INN28253,2,1,0,2,1,Room_Type 5,0,2018,7,22,Complementary,0,0,0,0.0,2,Not_Canceled,2
28253,INN28254,2,0,0,2,0,Room_Type 1,2,2018,2,10,Corporate,0,0,0,72.0,0,Not_Canceled,2
28254,INN28255,3,0,2,5,0,Room_Type 4,66,2018,7,15,Online,0,0,0,138.99,2,Not_Canceled,7
28255,INN28256,1,0,0,2,0,Room_Type 1,12,2017,10,20,Corporate,0,0,0,130.0,0,Not_Canceled,2
28256,INN28257,2,0,0,4,0,Room_Type 1,55,2018,11,2,Online,0,0,0,88.0,0,Not_Canceled,4
28257,INN28258,2,0,1,4,0,Room_Type 1,118,2017,12,28,Online,0,0,0,110.8,2,Canceled,5
28258,INN28259,2,1,0,2,0,Room_Type 4,8,2018,12,9,Complementary,1,0,1,0.0,2,Not_Canceled,2
28259,INN28260,1,0,2,3,0,Room_Type 1,120,2018,3,27,Online,0,0,0,79.05,0,Canceled,5
28260,INN28261,3,0,1,0,0,Room_Type 4,24,2018,6,26,Online,0,0,0,147.0,1,Not_Canceled,1
